,symbol,update_date,querter_sales,profit,operating,real_profit,sales,shared,next_update_date
898,PEAK,200930.0,597.74,283.45,36.36,-63.42,3290000000.0,538933779.0,211102.0
899,PEAK,200630.0,588.44,272.6,22.42,51.51,3290000000.0,538933779.0,211102.0
900,HSIC,210327.0,2924.96,890.85,229.93,166.0,10620000000.0,142268492.0,211107.0
901,HSIC,201226.0,3165.72,859.71,181.2,142.63,10620000000.0,142268492.0,211107.0
902,HSIC,200926.0,2840.15,754.3,187.67,141.7,10620000000.0,142268492.0,211107.0
903,HSIC,200627.0,1684.4,454.29,-7.43,-10.8,10620000000.0,142268492.0,211107.0
904,HSY,210404.0,2295.95,1052.95,550.15,395.8,8410000000.0,206996453.0,211027.0
905,HSY,201231.0,2185.24,962.07,308.79,291.39,8410000000.0,206996453.0,211027.0
906,HSY,200927.0,2219.83,1080.02,600.7,447.28,8410000000.0,206996453.0,211027.0
907,HSY,200628.0,1707.33,792.55,375.93,268.9,8410000000.0,206996453.0,211027.0
908,HES,210331.0,1898.0,1343.0,555.0,252.0,5210000000.0,309011780.0,211102.0
909,HES,201231.0,1321.0,1008.0,67.0,-97.0,5210000000.0,309011780.0,211102.0
910,HES,200930.0,1159.0,904.0,-77.0,-243.0,5210000000.0,309011780.0,211102.0
911,HES,200630.0,833.0,761.0,-162.0,-320.0,5210000000.0,309011780.0,211102.0
912,HPE,210430.0,6700.0,2287.0,280.0,259.0,27560000000.0,1305927541.0,210830.0
913,HPE,210131.0,6833.0,2288.0,222.0,223.0,27560000000.0,1305927541.0,210830.0
914,HPE,201031.0,7208.0,2206.0,145.0,157.0,27560000000.0,1305927541.0,210830.0
915,HPE,200731.0,6816.0,2067.0,12.0,9.0,27560000000.0,1305927541.0,210830.0
916,HLT,210331.0,874.0,289.0,-48.0,-108.0,3260000000.0,278533722.0,211026.0
917,HLT,201231.0,890.0,268.0,-243.0,-224.0,3260000000.0,278533722.0,211026.0
918,HLT,200930.0,933.0,341.0,11.0,-79.0,3260000000.0,278533722.0,211026.0
919,HLT,200630.0,564.0,10.0,-302.0,-430.0,3260000000.0,278533722.0,211026.0
920,OGN,,,,,,1510000000.0,253516000.0,210831.0
921,OGN,,,,,,1510000000.0,253516000.0,210831.0
922,OGN,,,,,,1510000000.0,253516000.0,210831.0
923,OGN,,,,,,1510000000.0,253516000.0,210831.0
924,HOLX,210327.0,1537.6,1085.8,796.8,619.9,5320000000.0,256233027.0,211109.0
925,HOLX,201226.0,1609.8,1180.4,863.9,654.4,5320000000.0,256233027.0,211109.0
926,HOLX,200926.0,1346.9,931.8,632.8,494.9,5320000000.0,256233027.0,211109.0
927,HOLX,200627.0,822.9,466.1,191.0,137.9,5320000000.0,256233027.0,211109.0
928,HD,210502.0,37500.0,12742.0,5781.0,4145.0,141350000000.0,1063258434.0,210816.0
929,HD,210131.0,32261.0,10831.0,4083.0,2857.0,141350000000.0,1063258434.0,210816.0
930,HD,201101.0,33536.0,11456.0,4852.0,3432.0,141350000000.0,1063258434.0,210816.0
931,HD,200802.0,38053.0,12941.0,6067.0,4332.0,141350000000.0,1063258434.0,210816.0
932,HON,210331.0,8454.0,2745.0,1861.0,1427.0,32630000000.000004,694600000.0,211014.0
933,HON,201231.0,8900.0,2924.0,1710.0,1359.0,32630000000.000004,694600000.0,211014.0
934,HON,200930.0,7797.0,2414.0,1148.0,758.0,32630000000.000004,694600000.0,211014.0
935,HON,200630.0,7477.0,2201.0,1219.0,1081.0,32630000000.000004,694600000.0,211014.0
936,HRL,210425.0,2606.62,476.31,289.42,227.9,9870000000.0,542074906.0,210825.0
937,HRL,210124.0,2461.15,450.17,268.02,222.28,9870000000.0,542074906.0,210825.0
938,HRL,201025.0,2420.11,457.76,276.7,234.36,9870000000.0,542074906.0,210825.0
939,HRL,200726.0,2381.46,422.43,249.58,203.12,9870000000.0,542074906.0,210825.0
940,HST,210331.0,399.0,,-166.0,-152.0,967000000.0,706086096.0,211102.0
941,HST,201231.0,267.0,,-279.0,-64.0,967000000.0,706086096.0,211102.0
942,HST,200930.0,198.0,,-345.0,-313.0,967000000.0,706086096.0,211102.0
943,HST,200630.0,103.0,,-354.0,-352.0,967000000.0,706086096.0,211102.0
944,HWM,210331.0,1209.0,336.0,189.0,80.0,4830000000.0,434325032.0,211024.0
945,HWM,201231.0,1238.0,366.0,221.0,106.0,4830000000.0,434325032.0,211024.0
946,HWM,200930.0,1134.0,234.0,73.0,36.0,4830000000.0,434325032.0,211024.0
947,HWM,200630.0,1253.0,330.0,74.0,-96.0,4830000000.0,434325032.0,211024.0
948,HPQ,210430.0,15877.0,3440.0,1362.0,1228.0,61080000000.0,1201000000.0,210825.0
949,HPQ,210131.0,15646.0,3324.0,1321.0,1068.0,61080000000.0,1201000000.0,210825.0
950,HPQ,201031.0,15258.0,2679.0,992.0,668.0,61080000000.0,1201000000.0,210825.0
951,HPQ,200731.0,14294.0,2393.0,739.0,734.0,61080000000.0,1201000000.0,210825.0
952,HUM,210331.0,20668.0,,1223.0,828.0,78890000000.0,129014427.0,211104.0
953,HUM,201231.0,19062.0,,-346.0,-274.0,78890000000.0,129014427.0,211104.0
954,HUM,200930.0,20075.0,,1823.0,1340.0,78890000000.0,129014427.0,211104.0
955,HUM,200630.0,19083.0,,2435.0,1828.0,78890000000.0,129014427.0,211104.0
956,HBAN,210331.0,1264.0,,,532.0,2550000000.0,1477052923.0,211027.0
957,HBAN,201231.0,1287.0,,,316.0,2550000000.0,1477052923.0,211027.0
958,HBAN,200930.0,1322.0,,,303.0,2550000000.0,1477052923.0,211027.0
959,HBAN,200630.0,1293.0,,,150.0,2550000000.0,1477052923.0,211027.0
960,HII,210331.0,2278.0,342.0,147.0,148.0,9380000000.0,40232340.0,211110.0
961,HII,201231.0,2757.0,547.0,305.0,249.0,9380000000.0,40232340.0,211110.0
962,HII,200930.0,2314.0,436.0,222.0,222.0,9380000000.0,40232340.0,211110.0
963,HII,200630.0,2027.0,264.0,57.0,53.0,9380000000.0,40232340.0,211110.0
964,IEX,210331.0,652.04,292.62,155.55,112.71,2410000000.0,75931032.0,211017.0
965,IEX,201231.0,614.82,269.17,138.97,101.07,2410000000.0,75931032.0,211017.0
966,IEX,200930.0,581.11,251.5,131.21,103.85,2410000000.0,75931032.0,211017.0
967,IEX,200630.0,561.25,234.8,110.59,70.86,2410000000.0,75931032.0,211017.0
968,IDXX,210331.0,777.71,470.78,247.62,204.26,2860000000.0,85280654.0,211101.0
969,IDXX,201231.0,720.94,409.5,185.09,174.79,2860000000.0,85280654.0,211101.0
970,IDXX,200930.0,721.79,422.61,171.86,146.22,2860000000.0,85280654.0,211101.0
971,IDXX,200630.0,637.59,379.34,193.25,148.94,2860000000.0,85280654.0,211101.0
972,INFO,210531.0,1181.4,755.6,275.6,159.0,4480000000.0,398600000.0,210927.0
973,INFO,210228.0,1119.9,704.7,233.4,149.3,4480000000.0,398600000.0,210927.0
974,INFO,201130.0,1107.2,706.9,174.3,151.1,4480000000.0,398600000.0,210927.0
975,INFO,200831.0,1073.2,687.6,261.2,162.9,4480000000.0,398600000.0,210927.0
976,ITW,210331.0,3544.0,1505.0,905.0,671.0,12890000000.0,315900000.0,211021.0
977,ITW,201231.0,3475.0,1475.0,883.0,642.0,12890000000.0,315900000.0,211021.0
978,ITW,200930.0,3307.0,1397.0,789.0,582.0,12890000000.0,315900000.0,211021.0
979,ITW,200630.0,2564.0,970.0,449.0,319.0,12890000000.0,315900000.0,211021.0
980,ILMN,210404.0,1093.0,764.0,193.0,147.0,3470000000.0,146000000.0,211025.0
981,ILMN,210103.0,953.0,630.0,133.0,257.0,3470000000.0,146000000.0,211025.0
982,ILMN,200927.0,794.0,526.0,162.0,179.0,3470000000.0,146000000.0,211025.0
983,ILMN,200628.0,633.0,428.0,96.0,47.0,3470000000.0,146000000.0,211025.0
984,INCY,210331.0,604.72,580.9,98.8,53.53,2700000000.0,219923477.0,211101.0
985,INCY,201231.0,789.51,758.49,164.23,149.85,2700000000.0,219923477.0,211101.0
986,INCY,200930.0,620.64,591.72,5.33,-15.2,2700000000.0,219923477.0,211101.0
987,INCY,200630.0,688.04,660.08,230.77,290.3,2700000000.0,219923477.0,211101.0
988,IR,210331.0,1369.8,515.4,149.7,-90.4,5480000000.0,419452801.0,211107.0
989,IR,201231.0,1510.7,526.9,130.4,151.6,5480000000.0,419452801.0,211107.0
990,IR,200930.0,1335.2,482.0,74.3,29.5,5480000000.0,419452801.0,211107.0
991,IR,200630.0,1264.4,360.0,-52.2,-177.6,5480000000.0,419452801.0,211107.0
992,INTC,210327.0,19673.0,10854.0,3694.0,3361.0,77710000000.0,4038000000.0,211027.0
993,INTC,201226.0,19978.0,11348.0,5884.0,5857.0,77710000000.0,4038000000.0,211027.0
994,INTC,200926.0,18333.0,9741.0,5059.0,4276.0,77710000000.0,4038000000.0,211027.0
995,INTC,200627.0,19728.0,10507.0,5697.0,5105.0,77710000000.0,4038000000.0,211027.0
996,ICE,210331.0,2429.0,1797.0,892.0,646.0,8560000000.000001,562765755.0,211103.0
997,ICE,201231.0,2233.0,1671.0,780.0,526.0,8560000000.000001,562765755.0,211103.0
998,ICE,200930.0,1930.0,1411.0,627.0,390.0,8560000000.000001,562765755.0,211103.0
999,ICE,200630.0,1966.0,1395.0,744.0,523.0,8560000000.000001,562765755.0,211103.0
1000,IBM,210331.0,17730.0,8205.0,905.0,955.0,73780000000.0,893522828.0,211017.0
1001,IBM,201231.0,20367.0,10523.0,1290.0,1356.0,73780000000.0,893522828.0,211017.0
1002,IBM,200930.0,17560.0,8430.0,1827.0,1698.0,73780000000.0,893522828.0,211017.0
1003,IBM,200630.0,18123.0,8700.0,1571.0,1361.0,73780000000.0,893522828.0,211017.0
1004,IP,210331.0,5363.0,1516.0,364.0,349.0,20590000000.0,391739284.0,211026.0
1005,IP,201231.0,5239.0,1580.0,212.0,153.0,20590000000.0,391739284.0,211026.0
1006,IP,200930.0,5123.0,1582.0,381.0,204.0,20590000000.0,391739284.0,211026.0
1007,IP,200630.0,4866.0,1439.0,363.0,266.0,20590000000.0,391739284.0,211026.0
1008,IPG,210331.0,2257.0,341.7,156.5,91.7,8960000000.0,393375648.0,211025.0
1009,IPG,201231.0,2550.0,573.4,208.2,112.3,8960000000.0,393375648.0,211025.0
1010,IPG,200930.0,2125.5,376.8,240.0,279.7,8960000000.0,393375648.0,211025.0
1011,IPG,200630.0,2025.7,230.3,20.6,-45.6,8960000000.0,393375648.0,211025.0
1012,IFF,210331.0,2465.0,754.0,4.0,-42.0,7550000000.0,248919878.0,211107.0
1013,IFF,201231.0,1270.07,513.73,100.6,67.59,7550000000.0,248919878.0,211107.0
1014,IFF,200930.0,1268.08,524.43,150.29,84.83,7550000000.0,248919878.0,211107.0
1015,IFF,200630.0,2546.09,1047.71,315.59,210.81,7550000000.0,248919878.0,211107.0
1016,INTU,210430.0,4173.0,3578.0,1914.0,1464.0,8890000000.0,273259266.0,210825.0
1017,INTU,210131.0,1576.0,1209.0,-25.0,20.0,8890000000.0,273259266.0,210825.0
1018,INTU,201031.0,1323.0,1067.0,209.0,198.0,8890000000.0,273259266.0,210825.0
1019,INTU,200731.0,1816.0,1494.0,483.0,445.0,8890000000.0,273259266.0,210825.0
1020,ISRG,210331.0,1292.1,902.6,416.8,426.3,4550000000.0,118412888.0,211020.0
1021,ISRG,201231.0,1329.1,895.8,415.8,365.2,4550000000.0,118412888.0,211020.0
1022,ISRG,200930.0,1077.7,724.3,270.4,313.9,4550000000.0,118412888.0,211020.0
1023,ISRG,200630.0,852.1,502.9,80.6,68.0,4550000000.0,118412888.0,211020.0
1024,IVZ,210331.0,1659.7,1136.9,344.3,327.0,6210000000.0,461451089.0,211027.0
1025,IVZ,201231.0,1630.1,1122.4,217.8,270.3,6210000000.0,461451089.0,211027.0
1026,IVZ,200930.0,1497.6,1016.8,268.5,250.9,6210000000.0,461451089.0,211027.0
1027,IVZ,200630.0,1419.0,975.0,117.1,99.7,6210000000.0,461451089.0,211027.0
1028,IPGP,210331.0,345.58,163.99,88.84,68.13,1300000000.0,53578610.0,211101.0
1029,IPGP,201231.0,336.63,146.88,65.24,49.34,1300000000.0,53578610.0,211101.0
1030,IPGP,200930.0,318.44,152.79,41.41,35.6,1300000000.0,53578610.0,211101.0
1031,IPGP,200630.0,296.41,136.45,47.21,38.23,1300000000.0,53578610.0,211101.0
1032,IQV,210331.0,3409.0,1116.0,318.0,212.0,12010000000.0,191661174.0,211026.0
1033,IQV,201231.0,3298.0,1126.0,288.0,119.0,12010000000.0,191661174.0,211026.0
1034,IQV,200930.0,2786.0,986.0,187.0,101.0,12010000000.0,191661174.0,211026.0
1035,IQV,200630.0,2521.0,817.0,50.0,-23.0,12010000000.0,191661174.0,211026.0
1036,IRM,210331.0,1082.04,762.81,170.41,45.6,4160000000.0,288731091.0,211102.0
1037,IRM,201231.0,1059.65,891.33,425.29,247.41,4160000000.0,288731091.0,211102.0
1038,IRM,200930.0,1036.65,724.88,189.0,38.39,4160000000.0,288731091.0,211102.0
1039,IRM,200630.0,982.24,699.64,114.69,-7.09,4160000000.0,288731091.0,211102.0
1040,JKHY,210331.0,433.78,166.01,91.2,71.41,1720000000.0,74185575.0,211107.0
1041,JKHY,201231.0,422.36,164.58,93.63,71.98,1720000000.0,74185575.0,211107.0
1042,JKHY,200930.0,451.8,188.87,117.59,91.22,1720000000.0,74185575.0,211107.0
1043,JKHY,200630.0,410.54,155.7,76.8,61.34,1720000000.0,74185575.0,211107.0
1044,J,210402.0,3547.87,767.01,-35.81,11.04,13710000000.0,130215393.0,211128.0
1045,J,210101.0,3381.84,632.06,241.84,257.05,13710000000.0,130215393.0,211128.0
1046,J,201002.0,3519.69,664.94,22.47,82.0,13710000000.0,130215393.0,211128.0
1047,J,200626.0,3260.06,629.03,194.38,244.93,13710000000.0,130215393.0,211128.0
1048,JBHT,210331.0,2618.15,451.08,207.65,146.61,9970000000.0,105671006.0,210718.0
1049,JBHT,201231.0,2737.65,449.08,207.69,154.01,9970000000.0,105671006.0,210718.0
1050,JBHT,200930.0,2472.52,407.57,175.5,125.5,9970000000.0,105671006.0,210718.0
1051,JBHT,200630.0,2145.57,402.55,175.18,121.7,9970000000.0,105671006.0,210718.0
1052,SJM,210430.0,1920.2,735.7,238.7,147.0,8000000000.0,108361799.0,210830.0
1053,SJM,210131.0,2076.7,809.4,406.2,261.5,8000000000.0,108361799.0,210830.0
1054,SJM,201031.0,2034.0,818.2,380.8,230.8,8000000000.0,108361799.0,210830.0
1055,SJM,200731.0,1971.8,775.4,361.1,237.0,8000000000.0,108361799.0,210830.0
1056,JNJ,210404.0,22321.0,15285.0,7429.0,6197.0,84210000000.0,2633396003.0,211018.0
1057,JNJ,210103.0,22475.0,14692.0,1647.0,1738.0,84210000000.0,2633396003.0,211018.0
1058,JNJ,200927.0,21082.0,14142.0,4401.0,3554.0,84210000000.0,2633396003.0,211018.0
1059,JNJ,200628.0,18336.0,11779.0,3940.0,3626.0,84210000000.0,2633396003.0,211018.0
1060,JCI,210331.0,5594.0,1943.0,650.0,343.0,22230000000.0,716715091.0,211110.0
1061,JCI,201231.0,5341.0,1728.0,492.0,451.0,22230000000.0,716715091.0,211110.0
1062,JCI,200930.0,5954.0,1975.0,583.0,441.0,22230000000.0,716715091.0,211110.0
1063,JCI,200630.0,5343.0,1832.0,-65.0,-182.0,22230000000.0,716715091.0,211110.0
1064,JPM,210331.0,33648.0,,,14300.0,64160000000.0,3027128112.0,211012.0
1065,JPM,201231.0,30516.0,,,12136.0,64160000000.0,3027128112.0,211012.0
1066,JPM,200930.0,30834.0,,,9443.0,64160000000.0,3027128112.0,211012.0
1067,JPM,200630.0,35239.0,,,4687.0,64160000000.0,3027128112.0,211012.0
1068,JNPR,210331.0,1074.4,615.6,-32.8,-31.1,4520000000.0,327740120.0,211025.0
1069,JNPR,201231.0,1222.6,717.0,43.1,30.8,4520000000.0,327740120.0,211025.0
1070,JNPR,200930.0,1138.2,657.8,125.1,145.4,4520000000.0,327740120.0,211025.0
1071,JNPR,200630.0,1086.3,619.6,90.5,61.2,4520000000.0,327740120.0,211025.0
1072,KSU,210331.0,706.0,493.8,253.0,153.0,2610000000.0,90933741.0,211018.0
1073,KSU,201231.0,693.4,487.8,262.3,165.7,2610000000.0,90933741.0,211018.0
1074,KSU,200930.0,659.6,478.6,271.5,189.8,2610000000.0,90933741.0,211018.0
1075,KSU,200630.0,547.9,384.0,180.4,109.7,2610000000.0,90933741.0,211018.0
1076,K,210403.0,3584.0,1171.0,472.0,368.0,13940000000.0,421000000.0,211103.0
1077,K,210102.0,3464.0,1185.0,393.0,205.0,13940000000.0,421000000.0,211103.0
1078,K,200926.0,3429.0,1201.0,411.0,348.0,13940000000.0,421000000.0,211103.0
1079,K,200627.0,3465.0,1203.0,506.0,351.0,13940000000.0,421000000.0,211103.0
1080,KEY,210331.0,1825.0,,,622.0,3750000000.0,972586933.0,211020.0
1081,KEY,201231.0,1927.0,,,582.0,3750000000.0,972586933.0,211020.0
1082,KEY,200930.0,1800.0,,,428.0,3750000000.0,972586933.0,211020.0
1083,KEY,200630.0,1882.0,,,187.0,3750000000.0,972586933.0,211020.0
1084,KEYS,210430.0,1221.0,737.0,235.0,186.0,4630000000.0,185994432.0,210824.0
1085,KEYS,210131.0,1180.0,707.0,212.0,172.0,4630000000.0,185994432.0,210824.0
1086,KEYS,201031.0,1220.0,756.0,278.0,217.0,4630000000.0,185994432.0,210824.0
1087,KEYS,200731.0,1011.0,606.0,182.0,176.0,4630000000.0,185994432.0,210824.0
1088,KMB,210331.0,4743.0,1618.0,770.0,584.0,18870000000.0,337431588.0,211024.0
1089,KMB,201231.0,4836.0,1710.0,687.0,539.0,18870000000.0,337431588.0,211024.0
1090,KMB,200930.0,4683.0,1697.0,692.0,472.0,18870000000.0,337431588.0,211024.0
1091,KMB,200630.0,4612.0,1837.0,925.0,681.0,18870000000.0,337431588.0,211024.0
1092,KIM,210331.0,282.31,193.82,94.46,137.94,1340000000.0,433459202.0,211027.0
1093,KIM,201231.0,269.44,177.83,79.52,201.23,1340000000.0,433459202.0,211027.0
1094,KIM,200930.0,259.79,173.78,65.34,-38.39,1340000000.0,433459202.0,211027.0
1095,KIM,200630.0,528.66,363.32,173.73,837.99,1340000000.0,433459202.0,211027.0
1096,KMI,210331.0,5211.0,2688.0,1886.0,1409.0,13810000000.0,2264582583.0,211019.0
1097,KMI,201231.0,3115.0,1723.0,980.0,607.0,13810000000.0,2264582583.0,211019.0
1098,KMI,200930.0,2919.0,1609.0,819.0,455.0,13810000000.0,2264582583.0,211019.0
1099,KMI,200630.0,2560.0,1511.0,-282.0,-637.0,13810000000.0,2264582583.0,211019.0
1100,KLAC,210331.0,1803.77,1094.33,672.15,567.5,6450000000.0,153281783.0,210728.0
1101,KLAC,201231.0,1650.87,981.14,570.16,457.25,6450000000.0,153281783.0,210728.0
1102,KLAC,200930.0,1538.62,954.92,526.39,420.57,6450000000.0,153281783.0,210728.0
1103,KLAC,200630.0,1459.59,838.05,453.16,411.25,6450000000.0,153281783.0,210728.0
1104,KHC,210327.0,6394.0,2198.0,1070.0,563.0,26420000000.0,1223147340.0,211103.0
1105,KHC,201226.0,6939.0,2506.0,1533.0,1032.0,26420000000.0,1223147340.0,211103.0
1106,KHC,200926.0,6441.0,2342.0,1147.0,597.0,26420000000.0,1223147340.0,211103.0
1107,KHC,200627.0,6648.0,2450.0,-1339.0,-1651.0,26420000000.0,1223147340.0,211103.0
1108,KR,210522.0,41298.0,9351.0,805.0,140.0,132250000000.0,747238079.0,210915.0
1109,KR,210130.0,30737.0,7046.0,-158.0,-77.0,132250000000.0,747238079.0,210915.0
1110,KR,201107.0,29723.0,6822.0,792.0,631.0,132250000000.0,747238079.0,210915.0
1111,KR,200815.0,30489.0,6938.0,820.0,819.0,132250000000.0,747238079.0,210915.0
1112,LB,210501.0,3024.0,1414.0,467.0,277.0,13220000000.0,276821306.0,210817.0
1113,LB,210130.0,4818.0,2347.0,1273.0,860.0,13220000000.0,276821306.0,210817.0
1114,LB,201031.0,3055.0,1359.0,528.0,331.0,13220000000.0,276821306.0,210817.0
1115,LB,200801.0,2319.0,789.0,44.0,-49.0,13220000000.0,276821306.0,210817.0
1116,LHX,210402.0,4567.0,1354.0,476.0,468.0,18140000000.0,204983822.0,211103.0
1117,LHX,210101.0,4660.0,1399.0,206.0,193.0,18140000000.0,204983822.0,211103.0
1118,LHX,201002.0,4463.0,1311.0,484.0,426.0,18140000000.0,204983822.0,211103.0
1119,LHX,200703.0,4445.0,1270.0,296.0,283.0,18140000000.0,204983822.0,211103.0
1120,LH,210331.0,4161.5,1599.0,1057.9,769.6,15320000000.0,97700000.0,211026.0
1121,LH,201231.0,4489.8,1904.9,1293.2,938.3,15320000000.0,97700000.0,211026.0
1122,LH,200930.0,3896.1,1559.4,1048.7,703.4,15320000000.0,97700000.0,211026.0
1123,LH,200630.0,2768.8,760.5,353.6,231.6,15320000000.0,97700000.0,211026.0
1124,LRCX,210328.0,3847.65,1780.13,1195.31,1071.12,13270000000.0,142619346.0,211018.0
1125,LRCX,201227.0,3456.24,1603.8,1009.72,869.23,13270000000.0,142619346.0,211018.0
1126,LRCX,200927.0,3177.08,1506.18,961.06,823.45,13270000000.0,142619346.0,211018.0
1127,LRCX,200628.0,2791.86,1280.33,755.72,696.67,13270000000.0,142619346.0,211018.0
1128,LW,210228.0,895.8,196.7,100.6,66.1,3510000000.0,146282439.0,211005.0
1129,LW,201129.0,896.1,223.5,139.6,96.9,3510000000.0,146282439.0,211005.0
1130,LW,200830.0,871.5,213.8,135.7,89.3,3510000000.0,146282439.0,211005.0
1131,LW,200531.0,846.9,111.1,30.9,-1.6,3510000000.0,146282439.0,211005.0
1132,LVS,210331.0,1196.0,468.0,-96.0,-278.0,3030000000.0,763964648.0,211026.0
1133,LVS,201231.0,1146.0,424.0,-211.0,-299.0,3030000000.0,763964648.0,211026.0
1134,LVS,200930.0,586.0,83.0,-610.0,-565.0,3030000000.0,763964648.0,211026.0
1135,LVS,200630.0,98.0,-274.0,-922.0,-820.0,3030000000.0,763964648.0,211026.0
1136,LEG,210331.0,1150.9,247.5,127.7,87.5,4390000000.0,133232696.0,211031.0
1137,LEG,201231.0,1182.0,258.6,149.7,103.2,4390000000.0,133232696.0,211031.0
1138,LEG,200930.0,1207.6,266.8,147.3,104.8,4390000000.0,133232696.0,211031.0
1139,LEG,200630.0,845.1,146.3,22.8,-6.1,4390000000.0,133232696.0,211031.0
1140,LDOS,210402.0,3315.0,467.0,308.0,205.0,12720000000.0,141420159.0,211103.0
1141,LDOS,210101.0,3252.0,491.0,299.0,197.0,12720000000.0,141420159.0,211103.0
1142,LDOS,201002.0,3242.0,468.0,258.0,163.0,12720000000.0,141420159.0,211103.0
1143,LDOS,200703.0,2914.0,383.0,249.0,153.0,12720000000.0,141420159.0,211103.0
1144,LEN,210531.0,,,,,23310000000.0,313381613.0,211005.0
1145,LEN,210228.0,,,,,23310000000.0,313381613.0,211005.0
1146,LEN,201130.0,,,,,23310000000.0,313381613.0,211005.0
1147,LEN,200831.0,,,,,23310000000.0,313381613.0,211005.0
1148,LLY,210331.0,6805.6,4927.0,1155.3,1355.3,25490000000.0,959025446.0,211025.0
1149,LLY,201231.0,7440.0,5720.2,1992.1,2116.8,25490000000.0,959025446.0,211025.0
1150,LLY,200930.0,5740.6,4414.2,1278.3,1208.4,25490000000.0,959025446.0,211025.0
1151,LLY,200630.0,5499.4,4277.4,1196.8,1412.0,25490000000.0,959025446.0,211025.0
1152,LNC,210331.0,4534.0,,340.0,225.0,17550000000.0,190373196.0,211102.0
1153,LNC,201231.0,4136.0,,178.0,143.0,17550000000.0,190373196.0,211102.0
1154,LNC,200930.0,5361.0,,546.0,398.0,17550000000.0,190373196.0,211102.0
1155,LNC,200630.0,3517.0,,-63.0,-94.0,17550000000.0,190373196.0,211102.0
1156,LIN,210331.0,7243.0,3189.0,1213.0,980.0,,,
1157,LIN,201231.0,7272.0,3186.0,1029.0,770.0,,,
1158,LIN,200930.0,6855.0,3020.0,969.0,700.0,,,
1159,LIN,200630.0,6377.0,2758.0,591.0,458.0,,,
1160,LYV,210331.0,290.61,156.64,-247.24,-307.19,786090000.0,218683233.0,211103.0
1161,LYV,201231.0,237.38,34.11,-388.01,-443.33,786090000.0,218683233.0,211103.0
1162,LYV,200930.0,184.02,53.27,-504.44,-528.9,786090000.0,218683233.0,211103.0
1163,LYV,200630.0,74.08,-120.47,-588.07,-567.52,786090000.0,218683233.0,211103.0
1164,LKQ,210331.0,3170.79,1293.71,371.45,265.91,11800000000.0,302159885.0,211027.0
1165,LKQ,201231.0,2953.89,1169.85,267.27,181.01,11800000000.0,302159885.0,211027.0
1166,LKQ,200930.0,3047.68,1198.54,296.0,193.48,11800000000.0,302159885.0,211027.0
1167,LKQ,200630.0,2626.32,1011.0,180.45,118.79,11800000000.0,302159885.0,211027.0
1168,LMT,210328.0,16258.0,2222.0,2182.0,1837.0,66010000000.00001,277933985.0,211025.0
1169,LMT,201231.0,17032.0,2241.0,2289.0,1792.0,66010000000.00001,277933985.0,211025.0
1170,LMT,200927.0,16495.0,2136.0,2147.0,1698.0,66010000000.00001,277933985.0,211025.0
1171,LMT,200628.0,16220.0,2213.0,2086.0,1626.0,66010000000.00001,277933985.0,211025.0
1172,L,210331.0,3626.0,,530.0,261.0,12990000000.0,263175591.0,210801.0
1173,L,201231.0,3665.0,,612.0,397.0,12990000000.0,263175591.0,210801.0
1174,L,200930.0,3445.0,,295.0,139.0,12990000000.0,263175591.0,210801.0
1175,L,200630.0,2258.0,,-1014.0,-835.0,12990000000.0,263175591.0,210801.0
1176,LOW,210430.0,24422.0,8130.0,3245.0,2321.0,94340000000.0,717178375.0,210817.0
1177,LOW,210129.0,20311.0,6456.0,1524.0,978.0,94340000000.0,717178375.0,210817.0
1178,LOW,201030.0,22309.0,7300.0,1115.0,692.0,94340000000.0,717178375.0,210817.0
1179,LOW,200731.0,27302.0,9304.0,3957.0,2828.0,94340000000.0,717178375.0,210817.0
1180,LUMN,210331.0,5029.0,2893.0,995.0,475.0,20510000000.0,1105312538.0,211109.0
1181,LUMN,201231.0,5125.0,2894.0,-1832.0,-2289.0,20510000000.0,1105312538.0,211109.0
1182,LUMN,200930.0,5167.0,2931.0,892.0,366.0,20510000000.0,1105312538.0,211109.0
1183,LUMN,200630.0,5192.0,2960.0,896.0,377.0,20510000000.0,1105312538.0,211109.0
1184,LYB,210331.0,9082.0,1404.0,1088.0,1070.0,29340000000.0,334353962.0,211101.0
1185,LYB,201231.0,7937.0,1225.0,893.0,855.0,29340000000.0,334353962.0,211101.0
1186,LYB,200930.0,6776.0,891.0,23.0,114.0,29340000000.0,334353962.0,211101.0
1187,LYB,200630.0,5546.0,652.0,339.0,314.0,29340000000.0,334353962.0,211101.0
1188,MTB,210331.0,1522.56,,,447.25,3110000000.0,128653702.0,211019.0
1189,MTB,201231.0,1590.14,,,471.14,3110000000.0,128653702.0,211019.0
1190,MTB,200930.0,1521.72,,,372.14,3110000000.0,128653702.0,211019.0
1191,MTB,200630.0,3169.29,,,509.88,3110000000.0,128653702.0,211019.0
1192,MRO,210331.0,1071.0,950.0,117.0,97.0,2930000000.0,788153032.0,211102.0
1193,MRO,201231.0,829.0,692.0,-278.0,-338.0,2930000000.0,788153032.0,211102.0
1194,MRO,200930.0,753.0,624.0,-242.0,-317.0,2930000000.0,788153032.0,211102.0
1195,MRO,200630.0,274.0,145.0,-703.0,-750.0,2930000000.0,788153032.0,211102.0
1196,MPC,210331.0,24194.0,3110.0,217.0,-242.0,94480000000.0,652649795.0,211103.0
